Well_Name,depth_m,Facies,Porosity,reflection_strength,instantaneous_phase,instantaneous_frequency,instantaneous_amplitude,rms_attribute,discontinuity,sweetness,thin_bed_indicator,relative_amp_change_x,relative_amp_change_y
B2,2034.2089999999998,2.0,0.22299336860000027,2500.3787,-4.8443604,0.0068542883,-1417.0844,2140.6216,37.199,20288.865,-0.0024698435,-0.0896489,0.234655
B2,2038.5,2.0,0.19127240139999968,2421.7756,-39.256126,0.013701286,-1394.7693,2191.9326,35.469147,19667.35,0.0033928286,0.0050074756,-0.015793473
B2,2042.791,0.0,0.17874498759999996,2661.3901,49.409073,0.0050973827,-1684.8655,2324.629,36.27228,22088.936,-0.0062531442,0.17314205,-0.15435046
B2,2047.0819999999999,0.0,0.1742190022000009,2945.541,-10.2167015,0.019732194,-2220.4277,2486.4087,38.285446,24952.73,0.0075178235,0.2970484,-0.25932345
B2,2051.373,0.0,0.18724121799999993,3394.376,-69.7352,0.013499209,-2778.305,2582.9043,39.13582,29042.336,0.00031613326,0.307076,-0.29971057
B2,2055.6639999999998,0.0,0.1824610449999996,3799.1875,-93.88216,0.010049086,-2755.9897,2566.3481,36.409897,32771.492,-0.0040727705,0.34065506,-0.38231096
B2,2059.955,0.0,0.18680222640000008,4312.057,-123.35872,0.01756877,-1863.3862,2517.2676,31.37777,37245.5,0.0026152083,0.1848365,-0.25821713
B2,2064.246,0.0,0.18114881959999984,4650.1807,-96.21919,0.01720671,-145.12418,2547.7031,26.776604,40149.07,0.0015676824,0.09416285,-0.16745591
B2,2068.537,0.0,0.17526419460000084,4727.3545,-69.638954,0.016380416,1773.9736,2710.0623,23.82732,40413.14,0.00013051154,0.046862245,-0.096732914
B2,2072.828,0.0,0.1808602736,4663.547,-44.33514,0.01675001,3157.5093,2992.8174,22.105618,39274.3,4.6109475e-05,0.0427472,-0.03516543
B2,2077.1189999999997,0.0,0.18019642860000099,4533.5312,-18.460394,0.017269446,3782.332,3292.0225,21.781853,37957.355,0.00044864474,0.084423184,0.020374835
B2,2081.41,0.0,0.25664154139999873,4205.523,8.216753,0.016624298,3514.5503,3446.2607,22.563004,35000.242,0.00018626012,0.15853357,0.06530288
B2,2085.701,2.0,0.21525201459999868,3774.8125,33.89731,0.016035035,2845.0981,3348.151,22.721766,30778.48,0.00046107796,0.2744437,0.09620127
B2,2089.992,2.0,0.21464115940000394,3341.0542,58.667595,0.018435802,2197.9602,2998.357,21.027643,27103.125,0.0036993395,0.44456303,0.09932378
B2,2094.283,2.0,0.24022102380000385,2963.5847,64.64648,0.00096291,1617.768,2502.0347,19.034924,24189.64,-0.0134289,0.63215774,0.1422612
B2,2098.574,2.0,0.21544571620000139,2977.374,43.633945,0.020470932,1037.5757,2043.9923,18.246017,23750.72,0.005727198,0.5491239,0.3413666
B2,2102.865,1.0,0.21691012219999842,3063.685,75.25662,0.018289506,55.7116,1807.5049,17.988245,23694.387,0.0026178292,0.3649448,0.45202297
B2,2107.156,1.0,0.2348523489999978,3074.6853,103.50952,0.018159159,-1126.9882,1813.6936,17.852512,23379.059,0.0011507121,0.20132837,0.4232197
B2,2111.447,1.0,0.21236348480000264,2984.3777,131.56105,0.016604852,-2220.4277,1939.1522,19.796024,22454.57,-0.0019802975,0.056347966,0.43159935
B2,2115.738,0.0,0.21370048839999872,2778.1982,157.21158,0.019111622,-2644.4143,2044.0344,22.69119,20699.602,-0.0008813042,-0.035754204,0.46842712
B2,2120.029,1.0,0.22632919559999945,2547.9766,-83.26556,0.02505324,-2108.852,2030.2572,29.626461,18841.8,0.0039039014,0.1948258,0.54855984
B2,2124.3199999999997,1.0,0.2105937477999975,2389.766,-67.064316,0.025170984,-926.1524,1898.3411,34.339066,17301.918,0.0031010613,0.03782323,0.47690275
B2,2128.611,1.0,0.20868390999999964,2272.279,-28.181187,0.021952132,122.656906,1698.1028,35.173767,16102.909,-0.00023685656,-0.031925827,0.40577295
B2,2132.902,1.0,0.21052888740000023,2162.025,5.7295885,0.019615136,635.904,1502.6675,35.967445,15015.941,-0.0016736749,-0.08678055,0.3350305
B2,2137.193,1.0,0.21451971120000227,1957.2501,-8.969734,0.02323185,546.64355,1393.9269,42.05838,13272.672,0.0033003124,-0.15934095,0.23665768
B2,2141.484,0.0,0.20359025539999967,1693.8054,-18.082102,0.010337702,412.75305,1373.719,46.493855,11327.454,-0.008687435,-0.20615366,0.16237158
B2,2145.775,1.0,0.18869897059999938,1537.5325,20.387167,0.019878529,412.75305,1347.0344,47.15068,10295.729,0.0009132066,-0.19942415,0.07310864
B2,2150.066,1.0,0.201244695999996,1519.075,51.094727,0.020307321,435.06818,1315.6244,46.4658,10274.29,0.0010635932,-0.102999866,0.020619541
B2,2154.357,1.0,0.21265277359999987,1601.6827,82.46466,0.025906837,11.081421,1336.8777,46.334488,10956.228,0.0064462665,0.023292005,-0.01094833
B2,2158.648,1.0,0.1972205552,1683.3385,77.48451,0.01716547,-881.52216,1400.9675,44.246746,11604.627,-0.0025238108,0.23503515,0.0035115778
B2,2162.939,1.0,0.2125262649999995,2008.0603,-8.49896,0.012425791,-1774.1257,1479.969,36.477104,13833.482,-0.007563734,0.24206123,-0.21703917
B2,2167.23,2.0,0.2034178653999995,2339.2827,-101.8041,0.024329387,-1908.0165,1557.3617,28.572489,16056.401,0.0037377619,0.22464219,-0.31901973
B2,2171.5209999999997,2.0,0.2109073751999998,2556.191,-109.22103,0.02396593,-993.09766,1622.2595,25.780237,17554.562,0.0024134377,0.14379376,-0.3507149
B2,2175.812,2.0,0.21143615300000043,2718.7456,-72.19942,0.025293093,502.01346,1687.7756,27.49556,18856.727,0.002870653,0.06962782,-0.27106616
B2,2180.103,2.0,0.20754670519999932,2726.905,-33.12766,0.022541128,1796.2886,1767.8687,29.153122,19082.215,3.16058e-05,0.008996725,-0.18773252
B2,2184.3940000000002,2.0,0.24336268220001225,2568.6985,1.6929711,0.020702122,2064.0698,1847.7522,30.26812,18173.098,-0.00064480014,-0.058453172,-0.114926636
B2,2188.685,2.0,0.2157400438000004,2386.0186,33.672783,0.019480374,1595.4528,1874.6752,34.189667,17169.35,0.00018633755,-0.10029966,-0.053586066
B2,2192.976,1.0,0.20503011820000014,2185.5173,63.765285,0.015774697,881.37,1786.4257,38.612053,15944.0205,-0.0013062796,-0.07705313,-0.034400254
B2,2197.267,0.0,0.21422753060000058,2052.1143,43.133404,0.0109069785,390.438,1597.756,37.05672,15179.022,-0.004357223,-0.01499179,-0.08031073
B2,2201.558,1.0,0.21182635199999997,2080.2964,59.982067,0.011583146,-78.17892,1469.0537,33.21692,15628.14,-0.002630398,0.074626446,-0.19980869
B2,2205.849,1.0,0.19800698259999833,2294.9492,77.875244,0.01630663,-769.9467,1586.0616,32.317223,17534.145,0.0022210088,0.030279607,-0.16546056
B2,2210.14,1.0,0.21130989019999896,2565.814,103.06509,0.013559891,-1751.8108,1884.4362,33.181313,19903.605,-0.0011485544,0.035629213,-0.2159375
B2,2214.431,1.0,0.2104430991999993,2870.799,79.011856,0.017224275,-2666.7292,2166.6306,33.259235,22571.953,0.0016547886,0.01714912,-0.24320844
B2,2218.7219999999998,2.0,0.2114627020000008,3107.9834,-119.38077,0.017722992,-2889.8806,2314.6274,30.70026,24913.588,0.0016679673,-0.037798017,-0.25791574
B2,2223.013,2.0,0.20394551279999792,3243.4375,-137.003,0.016601445,-2309.688,2270.9944,26.250729,26597.398,0.0007920469,-0.15831923,-0.2321167
B2,2227.304,0.0,0.11047010819999968,3228.5366,-111.35776,0.015075475,-1216.2485,2053.9314,21.760983,27029.105,5.12978e-05,-0.29252073,-0.24446696
B2,2231.5950000000003,0.0,0.11030800279999761,3154.8215,-88.06977,0.012069201,-122.80913,1788.5442,17.81986,26772.188,-0.0020356511,-0.30332804,-0.3079794
B2,2235.886,0.0,0.11724946300000004,3046.9214,-69.42574,0.009670345,702.84924,1704.5377,15.17783,26037.613,-0.0037704192,-0.26586136,-0.41847324
B2,2240.177,0.0,0.1462942762000008,3155.802,-54.487385,0.01576791,1439.2472,1975.0441,15.739925,26959.717,0.002475636,-0.3244177,-0.76615
B2,2244.468,0.0,0.1120228062000021,3529.6636,-52.62975,0.013586657,2376.481,2491.2224,17.254143,30104.63,2.12866e-05,-0.18736607,-0.44080985
B2,2248.759,0.0,0.11983581280000014,3930.1074,-31.641623,0.014709543,3291.3997,3022.827,19.474993,33518.82,0.00072715385,-0.09786424,-0.30545753
B2,2253.05,0.0,0.1278859689999989,4246.163,-8.918909,0.014136769,3938.537,3406.0127,21.590725,36417.72,-0.000100150486,0.010062575,-0.21736887
B2,2257.341,0.0,0.13307434140000307,4391.3276,12.919005,0.014521224,3893.9075,3545.3992,22.665228,37776.637,0.00032156007,0.07067534,-0.1471619
B2,2261.632,0.0,0.11163979740000099,4471.776,35.350815,0.014037511,3224.4546,3415.0325,22.272905,38495.227,1.37290845e-05,0.09433508,-0.0769549
B2,2265.923,0.0,0.12448141940000072,4389.9277,57.0354,0.013358411,2064.0698,3065.4548,20.289463,37930.75,-0.0005055503,0.1063267,-0.015420258
B2,2270.214,0.0,0.12274697540000042,4336.414,77.67094,0.013394022,836.7398,2644.0571,17.580675,37528.695,-0.0003982729,0.10394117,0.049532503
B2,2274.505,0.0,0.12175124819999929,4294.244,98.36149,0.013566634,-457.5355,2382.576,15.444927,37290.727,-0.00029560117,0.09744868,0.11893973
B2,2278.796,0.0,0.12253950699999905,4253.65,119.31869,0.014656543,-1818.7561,2439.39,15.163658,36627.785,0.0006319315,0.090514064,0.1694077
B2,2283.087,0.0,0.11380072919999995,4119.2407,96.95952,0.014594512,-2934.5105,2689.9412,17.354599,34405.96,0.00042934233,0.083542734,0.22711557
B2,2287.3779999999997,0.0,0.11944519260000147,3878.1514,74.50454,0.014467951,-3447.7576,2902.8083,20.600182,30989.39,0.00027025357,0.07777929,0.30407068
B2,2291.669,0.0,0.11290359099999965,3534.7017,6.8540554,0.013745744,-3224.6064,2940.7544,21.854935,27417.818,-0.00038503404,0.08014342,0.34943983
B2,2295.96,0.0,0.1180265435999999,3075.356,-106.91207,0.013439824,-2354.318,2767.9534,20.01341,23589.02,-0.00057884323,0.08164346,0.33872825
B2,2300.251,0.0,0.11224076940000083,2667.1868,-86.150764,0.014332475,-1394.7694,2416.9854,17.432552,20376.217,0.00032310956,0.07182598,0.3160579
B2,2304.542,0.0,0.11325311359999965,2281.408,-109.01054,0.013979087,-636.0562,1967.8353,17.5325,17447.844,-0.00053742196,0.026847273,0.2953787
B2,2308.833,0.0,0.12119205260000102,1949.3892,-87.41621,0.01365597,-145.12422,1527.6024,23.258003,14926.108,-0.002274341,-0.012373239,0.23092246
B2,2313.124,0.0,0.1254051849999996,1725.7186,-66.32101,0.016980154,278.86255,1221.1127,31.609068,13131.883,-0.0010298541,0.021953821,0.14592806
B2,2317.415,0.0,0.1161069756000002,1590.294,-40.090744,0.026987586,725.16437,1112.7125,35.69184,11893.196,0.0068167355,0.055615216,0.10916415
B2,2321.706,0.0,0.11669924419999998,1432.0657,24.098602,0.02640322,903.6851,1188.5557,34.038254,10465.838,0.004525894,0.1553661,0.0985274
B2,2325.997,0.0,0.11828497639999992,1507.4712,64.88524,0.018845782,412.75305,1433.9781,30.853203,11761.04,-0.003852012,0.31890002,0.051217735
B2,2330.288,0.0,0.11741795019999988,2093.8943,116.49745,0.024307683,-703.0014,1777.4696,30.41248,17031.29,0.0017587692,0.22201118,-0.086462945
B2,2334.5789999999997,0.0,0.11887240979999994,2791.0579,19.046982,0.02117264,-2153.4822,2103.8188,29.697021,23440.533,-0.00058232114,0.14381051,-0.14212623
B2,2338.87,0.0,0.11915471920000033,3447.8792,-38.246376,0.020711461,-2979.1406,2321.7007,26.53976,29565.293,-0.00012585805,0.004912138,-0.14383596
B2,2343.161,0.0,0.1284235457999999,4079.0754,-96.25214,0.019162517,-2733.6748,2418.685,22.368681,35554.77,-0.00077416736,-0.09340179,-0.13105154
B2,2347.452,0.0,0.1190062687999981,4408.278,-111.65065,0.018267237,-1283.1938,2470.0264,18.584906,39199.3,-0.0006831098,-0.16724783,-0.10429531
B2,2351.743,0.0,0.12340167179999974,4673.2393,-83.432144,0.018134594,747.47943,2573.2104,16.82987,42596.72,0.00049011665,-0.2084558,-0.07479006
B2,2356.034,0.0,0.1197450623999985,4493.9585,-55.41855,0.014728259,2599.632,2716.6335,14.708662,42153.22,-0.0007800691,-0.2353645,-0.050489664
B2,2360.325,0.0,0.11527391440000094,4308.4404,-32.666927,0.018499816,3603.8108,2797.8262,13.7209015,41790.203,0.006140651,-0.2471601,-0.029178917
B2,2364.616,0.0,0.11827451640000003,3927.188,-4.0891514,0.0,3693.0713,2724.1514,13.810575,38278.285,-0.008581735,-0.20915207,-0.014410853
B4,1394.85,NA,NA,3815.263,-49.16023,0.02607292,2351.6865,1933.2192,20.664549,36207.566,0.016952477,0.10104945,0.06978289
B4,1399.1409999999998,NA,NA,3153.105,11.116184,0.008614502,2569.8784,2350.023,22.370485,28675.23,-0.0036923727,0.30188793,0.10076327
B4,1403.432,NA,NA,3301.759,4.423521,0.018089795,2411.1934,2568.3257,24.33535,28954.678,0.0035110253,0.50083226,0.18271531
B4,1407.723,NA,NA,3721.9102,72.367905,0.015559574,1816.1243,2587.5823,23.431776,31372.295,-0.00029553054,0.36257523,0.24953093
B4,1412.014,NA,NA,3738.4834,56.40372,0.01490263,864.0138,2537.6167,20.351448,30418.396,-0.0016459929,0.3663293,0.26739973
B4,1416.3049999999998,NA,NA,4114.2207,79.42471,0.019863803,-544.31635,2590.7283,18.82382,32585.148,0.002710699,0.2632451,0.31827185
B4,1420.596,NA,NA,4112.028,110.10952,0.017913317,-2111.3318,2796.3308,19.456064,31667.434,0.00061572646,0.24843305,0.32677796
B4,1424.887,NA,NA,4285.274,97.78128,0.020938503,-3360.977,3047.332,22.675037,32247.646,0.004076027,0.31308755,0.30792218
B4,1429.1779999999999,NA,NA,4340.3945,-29.873758,0.010539943,-3837.0322,3199.4626,23.035545,31945.951,-0.0058573345,0.32482094,0.28799286
B4,1433.4689999999998,NA,NA,4360.8027,-73.59207,0.012143423,-3202.2917,3178.2666,18.393139,31354.646,-0.0041339835,0.2893086,0.26650178
B4,1437.76,NA,NA,4594.1855,-114.833405,0.020543575,-1516.2626,3054.3635,14.791146,32161.805,0.0037485552,0.18464653,0.18329498
B4,1442.051,NA,NA,4583.1597,-83.0985,0.019467888,764.8356,3049.1265,13.534179,32665.139,0.0016314626,0.097344846,0.12104556
B4,1446.3419999999999,NA,NA,4792.8003,-53.025288,0.020249613,2887.2488,3303.3948,13.489783,34684.445,0.0012691648,0.020121442,0.088843316
B4,1450.6329999999998,NA,NA,4943.0977,-21.744501,0.019293832,4474.0996,3665.3506,13.466129,35769.875,-0.00043235102,-0.02716107,0.07565525
B4,1454.924,NA,NA,5148.8247,8.059836,0.020416139,4950.155,3883.8293,12.424471,36736.14,0.00045306116,-0.07415324,0.08069123
B4,1459.215,NA,NA,5332.9785,39.597874,0.019903945,3998.0442,3829.7148,11.156208,37794.625,-0.00012772979,-0.1157776,0.0807111
B4,1463.5059999999999,NA,NA,5333.7627,70.344696,0.020271271,1776.4531,3567.097,10.253578,37932.89,0.00017949537,-0.15821733,0.06958834
B4,1467.797,NA,NA,5312.857,101.658936,0.020377435,-941.0292,3318.1655,9.605451,37962.21,0.00024830984,-0.2103313,0.05525319
B4,1472.088,NA,NA,5022.085,133.13719,0.019670386,-3162.62,3278.583,9.356557,35982.6,-0.0004315148,-0.24694882,0.018921217
B4,1476.379,NA,NA,4692.744,83.52322,0.020398766,-4213.909,3395.0608,10.194507,33643.227,0.00053544634,-0.28567418,-0.024707159
B4,1480.6699999999998,NA,NA,4275.1074,-84.96559,0.020145932,-4055.2239,3441.8772,13.175033,30790.336,0.0005576644,-0.32995,-0.06331679
B4,1484.961,NA,NA,3775.5195,-133.84496,0.018635295,-2924.593,3240.562,16.862959,27269.992,-0.00084736105,-0.39959142,-0.105579406
B4,1489.252,NA,NA,3241.0623,-105.05789,0.014771349,-1278.235,2766.793,17.44381,23377.207,-0.0043050093,-0.54806685,-0.15120885
B4,1493.543,NA,NA,2618.0068,-82.239716,0.027371837,189.60216,2142.1338,16.513723,18824.95,0.009133273,-0.5609876,-0.031032111
B4,1497.8339999999998,NA,NA,2056.3894,-39.95679,0.015918583,923.52075,1575.5627,18.447355,14717.368,-0.0012559076,-0.59297246,-0.004511118
B4,1502.125,NA,0.21344245219999824,1472.3955,4.6335983,0.0042702295,784.67114,1230.813,25.199575,10399.712,-0.011660796,-0.29622412,-0.09319361
B4,1506.416,1.0,0.20743684799999984,1322.0199,-8.769924,0.024033107,209.4378,1152.2756,32.09803,9305.274,0.009045739,-0.21235844,-0.25831375
B4,1510.7069999999999,1.0,0.21768351660000052,1579.628,-51.644543,0.0088289,-88.096756,1290.99,27.957258,11139.625,-0.006121669,-0.25834182,-0.40958032
B4,1514.9979999999998,1.0,0.2058286813999998,2021.3463,-58.006023,0.0138905905,308.61594,1567.0199,25.645369,14348.47,-0.0022350787,-0.31415734,-0.4740463
B4,1519.289,1.0,0.21272207500000084,2581.3896,-56.54838,0.022705955,1439.2473,1934.4534,27.463366,18485.799,0.0046726847,-0.40645617,-0.3635913
B4,1523.58,1.0,0.20674546159999996,3125.032,-21.473133,0.022442088,2609.5498,2274.6448,25.291573,22565.213,0.0026213804,-0.21089083,-0.25848642
B4,1527.8709999999999,1.0,0.2059007297999997,3628.663,13.194507,0.02203668,3085.605,2496.0952,18.32455,26460.8,0.0007880256,-0.11472882,-0.18479297
B4,1532.1619999999998,1.0,0.21260561739999814,4113.967,47.235886,0.022816334,2351.6865,2640.079,13.886113,30200.57,0.0008163082,-0.026175128,-0.1288886
B4,1536.453,1.0,0.21244005320000017,4516.576,82.48165,0.022009967,348.28726,2832.104,12.638672,33230.457,0.00012058144,0.038303003,-0.07806529
B4,1540.744,1.0,0.22254048220000003,4745.9224,116.48177,0.021146117,-2012.1532,3147.1357,12.55008,34970.797,-0.00017720944,0.08179249,-0.03407897
B4,1545.0349999999999,1.0,0.20347125979999967,4969.487,109.14743,0.020662375,-3936.21,3517.4346,12.978456,36843.3,0.00017054152,0.106621265,0.008949439
B4,1549.326,1.0,0.20465109880000026,5038.2554,61.06585,0.018590696,-4689.9644,3778.7175,13.703486,37344.996,-0.0008087066,0.12141548,0.04613495
B4,1553.617,1.0,0.20155483540000035,5035.4224,-150.216,0.017778484,-4174.238,3785.5513,14.06909,37329.395,-0.00034358795,0.13378678,0.078008495
B4,1557.908,2.0,0.20251723740000002,5032.3374,-122.752495,0.015937563,-2706.4006,3506.0996,12.842172,37366.637,-0.00080890727,0.14013168,0.09421142
B4,1562.1989999999998,1.0,0.21602966500000084,4891.737,-98.13278,0.014416413,-742.6728,3080.1104,10.061452,36511.09,-0.0009661664,0.1476779,0.08976385
B4,1566.49,1.0,0.20033455680000178,4810.7646,-75.862885,0.013323892,1102.0415,2827.7664,7.5954876,36289.086,-0.0008820069,0.1435283,0.07257552
B4,1570.781,1.0,0.20488821239999988,4725.099,-55.280678,0.011869518,2609.5496,3024.8486,6.7978797,35964.31,-0.0015432142,0.1454201,0.041457918
B4,1575.072,1.0,0.20440872720000036,4826.923,-36.94512,0.012426902,3799.688,3589.5305,7.732689,37078.223,-0.00074523967,0.13094674,0.012809753
B4,1579.3629999999998,1.0,0.2143935359999991,5075.158,-17.74854,0.012930367,4731.963,4202.5596,9.435299,39433.59,-0.00059090834,0.085389,-0.010955651
B4,1583.654,1.0,0.20323943940000083,5545.703,2.2257764,0.015249472,5366.703,4588.762,9.828903,43706.453,0.00092266954,0.052748255,-0.037743144
B4,1587.945,0.0,0.1978689666,6101.386,25.782553,0.016230216,5287.3613,4621.802,8.176318,48574.055,0.00090278406,0.037386205,-0.06236606
B4,1592.2359999999999,0.0,0.2073744616000007,6511.093,50.85434,0.01723749,3998.0442,4342.765,6.425653,52058.27,0.0010217944,0.035060935,-0.08536821
B4,1596.527,0.0,0.19006665140000104,6773.5967,77.482124,0.017633703,1498.7542,3959.1301,5.660063,54588.06,0.0008814075,0.036870107,-0.09973436
B4,1600.818,0.0,0.22386281559999954,6679.623,104.72196,0.017168231,-1536.0981,3763.53,5.9544015,53799.965,0.00029977722,0.038448334,-0.10763081
B4,1605.109,0.0,0.22444482839999996,6361.3984,131.24275,0.016755532,-4015.5525,3896.0776,6.9826183,50439.33,6.177685e-05,0.04190673,-0.098458424
B4,1609.3999999999999,1.0,0.21293492959999924,5805.5723,157.12604,0.01522116,-5245.362,4180.6035,8.53184,46155.53,-0.0011607697,0.04344246,-0.066696435
B4,1613.6909999999998,1.0,0.2233312766000016,5203.0503,-59.36092,0.016088063,-5146.184,4322.3716,11.464452,41498.535,9.745503e-05,0.03728101,0.0087731145
B4,1617.982,1.0,0.20912675380000006,4634.0015,-154.50873,0.016345218,-4114.731,4136.205,14.621913,36089.484,0.0006770369,0.034753826,0.121439114
B4,1622.273,1.0,0.21320345060000023,3959.0051,-129.2593,0.014603724,-2488.209,3607.4158,14.950472,29980.027,-0.000999487,0.057321414,0.25562602
B4,1626.5639999999999,1.0,0.1941960808000005,3315.2705,-106.70004,0.013480168,-861.6866,2864.9495,14.109458,24282.451,-0.00229588,0.18571022,0.28175104
B4,1630.855,1.0,0.2235211248,2768.456,-85.87643,0.018652204,467.30106,2112.123,15.55338,20030.424,0.002733482,0.11603917,0.22804302
B4,1635.146,1.0,0.2241810245999997,2183.0403,-57.063232,0.017668959,1141.7128,1541.2416,20.963722,15793.54,0.0023360488,0.043801732,0.16594836
B4,1639.437,1.0,0.20846352640000038,1584.2407,-29.768938,0.01520768,1121.8771,1239.0698,32.004166,11399.461,0.0010968886,-0.041262917,0.16388792
B4,1643.7279999999998,1.0,0.20293414920000025,1217.153,-6.276718,0.011518679,407.79416,1135.0605,46.15217,9116.586,-0.0017716475,-0.0399767,-0.014614291
B4,1648.019,0.0,0.2115375916000002,1175.9111,11.516876,-0.0038375403,-504.64508,1090.1473,51.367752,9213.888,-0.01741653,0.020607127,-0.21523613
B4,1652.31,1.0,0.2215072803999996,1452.9946,-54.4112,0.028148076,-841.8509,1081.3689,48.043404,11212.04,0.012931935,-0.019460201,-0.20800959
B4,1656.6009999999999,1.0,0.21642797559999996,1844.122,-110.929184,0.022216348,-425.30258,1153.7538,43.605778,14026.861,0.0045366124,0.02318777,-0.20806259
B4,1660.8919999999998,1.0,0.2155732038000004,2228.6643,-76.61025,0.021179818,546.6436,1306.5187,41.846424,17242.75,0.0013531639,-0.01927103,-0.21292742
B4,1665.183,1.0,0.21286992040000074,2362.379,-43.892517,0.021308087,1320.2333,1492.2039,40.732685,18634.398,0.00067528686,-0.06234079,-0.28198805
